source,region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,model
admissions,South West,2020-10-31,estimate based on partial data,1.27,1.27,0.13,1.08,1.18,1.24,1.3,1.36,1.48,random walk + breakpoint
admissions,South West,2020-11-01,estimate based on partial data,1.27,1.27,0.13,1.08,1.18,1.24,1.3,1.36,1.48,random walk + breakpoint
admissions,South West,2020-10-04,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-05,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-06,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-07,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-08,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-09,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
admissions,South West,2020-10-10,estimate,1.33,1.33,0.07,1.21,1.28,1.31,1.35,1.38,1.45,random walk + breakpoint
deaths,Wales,2020-10-18,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-19,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-20,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-21,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-22,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-23,estimate based on partial data,1.06,1.07,0.14,0.85,0.97,1.02,1.09,1.15,1.31,random walk + breakpoint
deaths,Wales,2020-10-24,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-25,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-26,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-27,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-28,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-29,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-30,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-31,estimate based on partial data,1.06,1.07,0.17,0.8,0.94,1.01,1.1,1.18,1.36,random walk + breakpoint
deaths,Wales,2020-10-11,estimate,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-12,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-13,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-14,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-15,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-16,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-17,estimate based on partial data,1.09,1.1,0.11,0.93,1.02,1.07,1.12,1.16,1.27,random walk + breakpoint
deaths,Wales,2020-10-04,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-05,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-06,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-07,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-08,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-09,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,Wales,2020-10-10,estimate,1.14,1.14,0.08,1.01,1.08,1.12,1.16,1.19,1.28,random walk + breakpoint
deaths,South West,2020-10-24,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-25,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-26,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-27,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-28,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-29,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-30,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-31,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-11-01,estimate based on partial data,1.16,1.17,0.2,0.88,1.04,1.11,1.2,1.29,1.51,random walk + breakpoint
deaths,South West,2020-10-18,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,South West,2020-10-19,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,South West,2020-10-20,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,South West,2020-10-21,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,South West,2020-10-22,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,South West,2020-10-23,estimate based on partial data,1.17,1.17,0.15,0.94,1.07,1.13,1.2,1.27,1.43,random walk + breakpoint
deaths,Northern Ireland,2020-10-16,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-17,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-18,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-19,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-20,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-21,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-22,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-23,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-24,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-25,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-26,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-27,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-28,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-29,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-30,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-10-31,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-11-01,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,Northern Ireland,2020-11-02,estimate based on partial data,1.18,1.19,0.15,0.95,1.08,1.14,1.22,1.29,1.45,random walk + breakpoint
deaths,South West,2020-10-11,estimate,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-12,estimate,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-13,estimate based on partial data,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-14,estimate based on partial data,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-15,estimate based on partial data,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-16,estimate based on partial data,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,South West,2020-10-17,estimate based on partial data,1.2,1.21,0.12,1.02,1.13,1.18,1.23,1.28,1.4,random walk + breakpoint
deaths,Northern Ireland,2020-10-09,estimate,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-10,estimate,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-11,estimate,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-12,estimate,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-13,estimate,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-14,estimate based on partial data,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,Northern Ireland,2020-10-15,estimate based on partial data,1.24,1.24,0.13,1.03,1.15,1.2,1.27,1.33,1.46,random walk + breakpoint
deaths,South West,2020-10-04,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-05,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-06,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-07,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-08,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-09,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
deaths,South West,2020-10-10,estimate,1.27,1.27,0.1,1.11,1.2,1.24,1.29,1.33,1.44,random walk + breakpoint
